id,vpiddt,vpidprev,nm
377488008,2005-08-09,8153611000001109,Valsartan 80mg / Hydrochlorothiazide 12.5mg tablets
414606006,2005-08-22,8160911000001104,Levonorgestrel 1.5mg tablets
375396003,2005-08-22,8175411000001107,Levetiracetam 750mg tablets
416515008,2007-10-23,8285811000001104,Valsartan 40mg tablets
407011007,2005-08-09,8507911000001106,Eplerenone 25mg tablets
407012000,2005-08-09,8508011000001108,Eplerenone 50mg tablets
36124111000001109,2018-11-05,409442004,Methylphenidate 20mg modified-release tablets
375193003,2005-08-19,8797111000001109,Mirtazapine 15mg tablets
375196006,2005-08-19,8797311000001106,Mirtazapine 45mg tablets
409393009,2005-08-10,8972711000001107,Cinacalcet 30mg tablets
409394003,2005-08-10,8972811000001104,Cinacalcet 60mg tablets
409395002,2005-08-10,8972911000001109,Cinacalcet 90mg tablets
376998003,2005-08-09,8985911000001108,Candesartan 32mg tablets
39113511000001101,2020-10-21,386047000,Metformin 500mg modified-release tablets
39724011000001106,2021-05-27,413382007,Abacavir 600mg / Lamivudine 300mg tablets
406786007,2005-08-08,9042811000001105,Aripiprazole 5mg tablets
39700311000001108,2021-05-26,324929003,Mepacrine 100mg tablets
375993004,2005-08-11,9084811000001106,Tolcapone 100mg tablets
414177002,2005-08-16,9315911000001100,Simvastatin 20mg / Ezetimibe 10mg tablets
414178007,2005-08-16,9316011000001108,Simvastatin 40mg / Ezetimibe 10mg tablets
414179004,2005-08-16,9316111000001109,Simvastatin 80mg / Ezetimibe 10mg tablets
39703711000001103,2021-05-26,423046007,Saquinavir mesilate 500mg tablets
418125001,2006-11-01,9363811000001107,Rasagiline 1mg tablets
418352003,2006-11-02,9467711000001102,Dexibuprofen 300mg tablets
418855005,2006-11-01,9467811000001105,Dexibuprofen 400mg tablets
39703011000001100,2021-05-26,324905005,Primaquine 7.5mg tablets
419015002,2006-11-01,10156911000001105,Sildenafil 20mg tablets
35933611000001101,2018-10-22,375493005,Pyridostigmine bromide 180mg modified-release tablets
419600002,2006-11-01,10633811000001109,Lopinavir 200mg / Ritonavir 50mg tablets
420994005,2007-01-18,10688111000001100,Sorafenib 200mg tablets
38894211000001109,2020-08-19,416110006,Darifenacin 7.5mg modified-release tablets
38894111000001103,2020-08-19,417289004,Darifenacin 15mg modified-release tablets
39707111000001107,2021-05-26,420608002,Varenicline 500microgram tablets
39707011000001106,2021-05-26,421941008,Varenicline 1mg tablets
424058002,2007-06-29,10987511000001106,Dasatinib 20mg tablets
424254006,2007-06-29,10987611000001105,Dasatinib 50mg tablets
425166003,2007-06-29,10987711000001101,Dasatinib 70mg tablets
39686811000001105,2021-05-26,422802007,Darunavir 300mg tablets
39701911000001102,2021-05-26,421041006,Paroxetine 10mg tablets
424345005,2007-06-29,11473511000001103,Sitagliptin 100mg tablets
39731411000001101,2021-05-27,425960005,Aliskiren 150mg tablets
39731511000001102,2021-05-27,425669009,Aliskiren 300mg tablets
428594002,2008-07-15,12665111000001104,Maraviroc 150mg tablets
429701009,2008-07-15,12665211000001105,Maraviroc 300mg tablets
441572007,2009-10-22,13133711000001104,Rufinamide 200mg tablets
441822003,2009-10-22,13133811000001107,Rufinamide 400mg tablets
38894011000001104,2020-08-19,442323002,Fesoterodine 4mg modified-release tablets
38893911000001102,2020-08-19,442489000,Fesoterodine 8mg modified-release tablets
433142003,2008-11-06,13639511000001107,Lopinavir 100mg / Ritonavir 25mg tablets
39697211000001105,2021-05-26,426269005,Lapatinib 250mg tablets
38893811000001107,2020-08-19,409361001,Metformin 750mg modified-release tablets
36053211000001106,2018-10-29,386154008,Guaifenesin 600mg modified-release tablets
39697711000001103,2021-05-26,377521001,Levothyroxine sodium 38microgram / Liothyronine 9microgram tablets
441836008,2009-10-22,14203511000001100,Lacosamide 200mg tablets
442041004,2009-10-22,14203711000001105,Lacosamide 50mg tablets
441947000,2009-10-22,14203411000001104,Lacosamide 150mg tablets
441464008,2009-10-22,14203311000001106,Lacosamide 100mg tablets
433917006,2008-11-06,14252611000001100,Etravirine 100mg tablets
39690011000001101,2021-05-26,442242000,Darunavir 400mg tablets
39690111000001100,2021-05-26,442384006,Darunavir 600mg tablets
39702811000001103,2021-05-26,443469008,Prasugrel 10mg tablets
39702911000001108,2021-05-26,443088009,Prasugrel 5mg tablets
38893711000001104,2020-08-19,411533003,Metformin 1g modified-release tablets
39693311000001109,2021-05-26,374665007,Guanfacine 1mg tablets
39701111000001100,2021-05-26,432118006,Nebivolol 2.5mg tablets
442918005,2010-04-26,15936411000001106,Tolvaptan 30mg tablets
442789004,2010-04-26,15936311000001104,Tolvaptan 15mg tablets
39703911000001101,2021-05-26,443713000,Saxagliptin 5mg tablets
441726005,2009-10-22,16074211000001108,Everolimus 5mg tablets
441953000,2009-10-22,16074111000001102,Everolimus 10mg tablets
39691711000001107,2021-05-26,443311001,Dronedarone 400mg tablets
39702111000001105,2021-05-26,443997005,Pazopanib 400mg tablets
39702011000001109,2021-05-26,443785004,Pazopanib 200mg tablets
376816002,2021-05-27,18160911000001103,Benzatropine 1mg tablets
704465002,2015-04-02,18291611000001104,Ticagrelor 90mg tablets
39703811000001106,2021-05-26,443067000,Saxagliptin 2.5mg tablets
36131311000001105,2018-11-05,445146000,Oxycodone 60mg modified-release tablets
36130711000001101,2018-11-05,444885002,Oxycodone 30mg modified-release tablets
36130211000001108,2018-11-05,444958008,Oxycodone 15mg modified-release tablets
704477007,2015-04-02,18772011000001103,Retigabine 50mg tablets
704481007,2015-04-02,18771911000001105,Retigabine 400mg tablets
704480008,2015-04-02,18771811000001100,Retigabine 300mg tablets
704479005,2015-04-02,18771711000001108,Retigabine 200mg tablets
704478002,2015-04-02,18771611000001104,Retigabine 100mg tablets
703907006,2015-04-02,19524611000001102,Apixaban 2.5mg tablets
704467005,2015-04-02,19533611000001102,Telaprevir 375mg tablets
703666002,2014-10-01,20555811000001101,Fidaxomicin 200mg tablets
413957004,2012-07-04,20933811000001109,Prasterone 10mg tablets
413959001,2012-07-04,20934011000001101,Prasterone 25mg tablets
703825000,2014-10-01,21178711000001100,Ivacaftor 150mg tablets
703729002,2015-04-02,21217011000001107,Perampanel 2mg tablets
703730007,2015-04-02,21217111000001108,Perampanel 4mg tablets
703732004,2015-04-02,21217211000001102,Perampanel 6mg tablets
703733009,2015-04-02,21217311000001105,Perampanel 8mg tablets
703734003,2015-04-02,21216811000001103,Perampanel 10mg tablets
703735002,2015-04-02,21216911000001108,Perampanel 12mg tablets
39703511000001108,2021-05-26,703780001,Ruxolitinib 5mg tablets
39689911000001109,2021-05-26,703679006,Dapagliflozin 5mg tablets
39689811000001104,2021-05-26,703680009,Dapagliflozin 10mg tablets
703908001,2015-04-02,21681211000001107,Apixaban 5mg tablets
38893511000001109,2020-08-19,703807007,Mirabegron 50mg modified-release tablets
38893411000001105,2020-08-19,703806003,Mirabegron 25mg modified-release tablets
39734111000001109,2021-05-27,703587001,Bosutinib 100mg tablets
39734211000001103,2021-05-27,703588006,Bosutinib 500mg tablets
703809005,2014-10-01,23344611000001100,Regorafenib 40mg tablets
39726211000001106,2021-05-27,703583002,Afatinib 30mg tablets
39727811000001109,2021-05-27,703584008,Afatinib 40mg tablets
39726011000001101,2021-05-27,703581000,Afatinib 20mg tablets
703799005,2014-10-01,23604711000001106,Ponatinib 15mg tablets
703800009,2014-10-01,23604811000001103,Ponatinib 45mg tablets
39701011000001101,2021-05-26,432159000,Nebivolol 10mg tablets
39734511000001100,2021-05-27,703682001,Canagliflozin 100mg tablets
703958008,2015-04-02,24422411000001104,Avanafil 50mg tablets
703959000,2015-04-02,24422211000001103,Avanafil 100mg tablets
703960005,2015-04-02,24422311000001106,Avanafil 200mg tablets
703788008,2014-10-01,24510811000001100,Teriflunomide 14mg tablets
39732511000001105,2021-05-27,392259005,Co-amoxiclav 875mg/125mg tablets
39703411000001109,2021-05-26,703781002,Ruxolitinib 10mg tablets
39705411000001108,2021-05-26,704317002,Tofacitinib 5mg tablets
39698911000001100,2021-05-26,376988009,Levothyroxine sodium 75microgram tablets
1137333005,2022-07-29,449109006,Azilsartan medoxomil 40mg tablets
1137623008,2022-07-29,449333009,Azilsartan medoxomil 80mg tablets
36053011000001101,2018-10-29,442491008,Granisetron 3.1mg/24hours transdermal patches
326570008,2007-07-05,11612711000001105,Oxybutynin 5mg/5ml oral solution sugar- free
35892711000001101,2018-10-17,353940003,Barium sulfate suspension
39710611000001101,2021-05-26,333879004,Enflurane volatile liquid
39708611000001100,2021-05-26,333891008,Desflurane volatile liquid
39717611000001102,2021-05-26,333886007,Isoflurane volatile liquid
39711011000001104,2021-05-26,333892001,Sevoflurane volatile liquid
35368011000001101,2018-04-18,317904000,Digoxin 50micrograms/ml oral solution
39697011000001100,2021-05-26,331147002,Benzydamine 0.15% mouthwash sugar free
39694211000001103,2021-05-26,332999004,Amorolfine 5% medicated nail lacquer
35919611000001109,2018-10-19,348350001,Tioconazole 283mg/ml medicated nail lacquer
35923711000001108,2018-10-22,398729006,Simeticone 66.7mg/ml oral drops sugar free
39110411000001108,2020-10-21,400576003,"Nystatin 100,000units/ml oral suspension sugar free"
37899511000001101,2019-11-13,330206003,Diclofenac diethylammonium 1.16% gel
36055811000001106,2018-10-29,331298000,Hexetidine 0.1% mouthwash sugar free
330545009,2005-08-16,3689911000001105,Rimexolone 10mg/ml eye drops
35902211000001101,2018-10-17,324657007,Amphotericin B 100mg/ml oral suspension sugar free
35901111000001102,2018-10-17,408615004,Amisulpride 100mg/ml oral solution sugar free
36136211000001105,2018-11-05,333197009,Chlorhexidine gluconate 1% cream
36094011000001106,2018-10-31,325921009,Desmopressin 100micrograms/ml intranasal solution
36151411000001102,2018-11-05,324771007,Zidovudine 10mg/1ml oral solution sugar free
408020000,2005-08-17,4600911000001103,Olopatadine 1mg/ml eye drops
39719111000001104,2021-05-26,346853003,Minocycline 2% dental gel sugar free
36062211000001108,2018-10-30,322577009,Generic Methadose diluent oral solution sugar free
14614911000001109,2008-10-30,332786009,Neomycin 0.5% cream
35902711000001108,2018-10-17,410959002,Aprepitant 125mg capsules and Aprepitant 80mg capsules
35918711000001109,2018-10-19,400223007,Timolol 5mg/ml eye drops preservative free
35901311000001100,2018-10-17,419986008,Levobupivacaine 62.5mg/100ml infusion bags
35895911000001107,2018-10-17,418477001,Levobupivacaine 125mg/200ml infusion bags
35895711000001105,2018-10-17,417908001,Levobupivacaine 125mg/100ml infusion bags
35896011000001104,2018-10-17,417896005,Levobupivacaine 250mg/200ml infusion bags
19431611000001105,2011-08-02,347395006,Doxapram 1g/500ml infusion bags
36141511000001100,2018-11-05,324604006,Ciprofloxacin 400mg/200ml infusion bags
36141011000001108,2018-11-05,400468002,Ciprofloxacin 200mg/100ml infusion bags
36035611000001106,2018-10-29,324516008,Metronidazole 500mg/100ml infusion 100ml bags
35935511000001101,2018-10-22,334201002,Ropivacaine 400mg/200ml infusion bags
35935311000001107,2018-10-22,334200001,Ropivacaine 200mg/100ml infusion bags
36040111000001105,2018-10-29,134560000,Linezolid 600mg/300ml infusion bags
35913411000001109,2018-10-19,136118007,Bupivacaine 312.5mg/250ml (0.125%) infusion bags
36028511000001101,2018-10-29,384944008,Moxifloxacin 400mg/250ml infusion bags
36041811000001106,2018-10-29,317416004,Mesalazine 1g modified-release granules sachets sugar free
9478711000001105,2005-08-11,4639711000001101,Testosterone 50mg/5g gel unit dose sachets
410944008,2005-08-19,6894111000001106,Montelukast 4mg granules sachets sugar free
36059911000001104,2018-10-29,320580003,Fluticasone propionate 50microgram inhalation powder blisters with device
36059311000001100,2018-10-29,320581004,Fluticasone propionate 100microgram inhalation powder blisters with device
36059211000001108,2018-10-29,320587000,Fluticasone propionate 100microgram inhalation powder blisters
36059811000001109,2018-10-29,320586009,Fluticasone propionate 50microgram inhalation powder blisters
36059511000001106,2018-10-29,320588005,Fluticasone propionate 250microgram inhalation powder blisters
36059411000001107,2018-10-29,320582006,Fluticasone propionate 250microgram inhalation powder blisters with device
36059711000001101,2018-10-29,320599007,Fluticasone propionate 500microgram inhalation powder blisters with device
36059611000001105,2018-10-29,320600005,Fluticasone propionate 500microgram inhalation powder blisters
35910311000001108,2018-10-19,331256003,Benzocaine 1mg/dose oromucosal spray sugar free
36143711000001106,2018-11-05,323226006,Trihexyphenidyl 5mg/5ml oral solution
35895311000001106,2018-10-17,423724009,Idursulfase 6mg/3ml solution for infusion vials
39715311000001104,2021-05-26,427548002,"Urokinase 250,000unit powder for solution for injection vials"
419072007,2006-11-01,9730911000001100,Amphotericin B (lipid formulation) 50mg/10ml suspension for injection vials
35921711000001107,2018-10-19,426832001,Triamcinolone acetonide 40mg/1ml suspension for injection vials
35921811000001104,2018-10-19,330003000,Triamcinolone acetonide 50mg/5ml suspension for injection vials
36067611000001108,2018-10-30,324705004,Fluconazole 50mg/25ml solution for infusion vials
36068511000001108,2018-10-30,326871004,Fluorouracil 500mg/20ml solution for injection vials
36041611000001107,2018-10-29,327279000,Medroxyprogesterone 500mg/2.5ml suspension for injection vials
36047611000001103,2018-10-29,325065003,Insulin lispro 100units/ml solution for injection 10ml vials
36047011000001105,2018-10-29,325076004,Insulin aspart 100units/ml solution for injection 10ml vials
36048811000001100,2018-10-29,325100008,Insulin zinc crystalline human 100units/ml suspension for injection 10ml vials
36048911000001105,2018-10-29,400844000,Insulin zinc mixed human 100units/ml suspension for injection 10ml vials
36047111000001106,2018-10-29,400847007,Insulin glargine 100units/ml solution for injection 10ml vials
36051511000001105,2018-10-29,325303000,Glucagon 1mg powder and solvent for solution for injection vials
36038311000001105,2018-10-29,327359006,Leuprorelin 3.75mg powder and solvent for suspension for injection vials
36038211000001102,2018-10-29,327361002,Leuprorelin 11.25mg powder and solvent for suspension for injection vials
35898211000001105,2018-10-17,326674005,Alprostadil 20microgram powder and solvent for solution for injection vials
36039711000001100,2018-10-29,406320000,Lidocaine 400mg/20ml (2%) solution for injection vials
36041511000001108,2018-10-29,400440001,Medroxyprogesterone 150mg/1ml suspension for injection vials
36033311000001102,2018-10-29,326879002,Methotrexate 50mg/2ml solution for injection vials
36033611000001107,2018-10-29,326877000,Methotrexate 5mg/2ml solution for injection vials
36033511000001108,2018-10-29,326906009,Methotrexate 5g/50ml solution for infusion vials
36073211000001108,2018-10-30,134662000,"Epoetin alfa 40,000units/1ml solution for injection vials"
36032911000001108,2018-10-29,326905008,Methotrexate 1g/10ml solution for injection vials
36033411000001109,2018-10-29,326884008,Methotrexate 5g/200ml solution for infusion vials
36033111000001104,2018-10-29,326881000,Methotrexate 200mg/8ml solution for injection vials
36033211000001105,2018-10-29,326882007,Methotrexate 500mg/20ml solution for injection vials
36033011000001100,2018-10-29,326883002,Methotrexate 1g/40ml solution for injection vials
35897511000001109,2018-10-17,326673004,Alprostadil 10microgram powder and solvent for solution for injection vials
35898411000001109,2018-10-17,326696004,Alprostadil 40microgram powder and solvent for solution for injection vials
39113411000001100,2020-10-21,326672009,Alprostadil 5microgram powder and solvent for solution for injection vials
36029611000001106,2018-10-29,327348002,Octreotide 1mg/5ml solution for injection vials
35914211000001108,2018-10-19,327304007,Buserelin 5.5mg/5.5ml solution for injection vials
36134711000001107,2018-11-05,323881009,Cefuroxime 750mg powder for solution for injection vials
